,match_id,comp_id,season_id,date,home_name,home_id,away_name,away_id,home_score,away_score,home_xg_ft,away_xg_ft,home_xg_1h,away_xg_1h,home_xg_2h,away_xg_2h,home_sot_ft,away_sot_ft,home_sot_1h,away_sot_1h,home_sot_2h,away_sot_2h,home_shots_ft,away_shots_ft,home_shots_1h,away_shots_1h,home_shots_2h,away_shots_2h,home_corners_ft,away_corners_ft,home_corners_1h,away_corners_1h,home_corners_2h,away_corners_2h,home_fouls_ft,away_fouls_ft,home_fouls_1h,away_fouls_1h,home_fouls_2h,away_fouls_2h,home_offsides_ft,away_offsides_ft,home_offsides_1h,away_offsides_1h,home_offsides_2h,away_offsides_2h,home_yellows_ft,away_yellows_ft,home_yellows_1h,away_yellows_1h,home_yellows_2h,away_yellows_2h,home_poss_ft,away_poss_ft,home_poss_1h,away_poss_1h,home_poss_2h,away_poss_2h,home_reds_ft,away_reds_ft,home_reds_1h,away_reds_1h,home_reds_2h,away_reds_2h
114,mt_727326697,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Latvia,tm_65386,Türkiye,tm_17049,1,2,0.0,0.0,,,,,2,9,1.0,3.0,1.0,6.0,6,23,3.0,8.0,3.0,15.0,7,9,7.0,5.0,0.0,4.0,18,13,,,,,0,0,,,,,4,2,1,0,3,2,32,68,33.0,67.0,31.0,69.0,0,0,0,0,0,0
115,mt_303704482,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Romania,tm_32068,Armenia,tm_17007,1,0,0.0,0.0,,,,,5,1,3.0,0.0,2.0,1.0,15,6,9.0,1.0,6.0,5.0,8,2,7.0,0.0,1.0,2.0,9,21,,,,,1,3,1.0,1.0,0.0,2.0,2,5,0,1,2,4,59,41,76.0,24.0,41.0,59.0,0,0,0,0,0,0
116,mt_616410039,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Norway,tm_41500,Montenegro,tm_721624,2,0,0.0,0.0,,,,,5,0,3.0,0.0,2.0,0.0,11,9,7.0,3.0,4.0,6.0,3,4,3.0,0.0,0.0,4.0,11,9,,,,,2,3,1.0,2.0,1.0,1.0,2,6,0,0,2,6,51,49,58.0,42.0,42.0,58.0,0,1,0,0,0,1
117,mt_969863316,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Netherlands,tm_41792,Gibraltar,tm_0189159,6,0,0.0,0.0,,,,,12,0,6.0,0.0,6.0,0.0,32,1,18.0,1.0,14.0,0.0,16,0,10.0,0.0,6.0,0.0,8,2,,,,,7,3,5.0,1.0,2.0,2.0,0,1,0,1,0,0,83,17,87.0,13.0,79.0,21.0,0,0,0,0,0,0
118,mt_292091163,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Iceland,tm_86544,Liechtenstein,tm_17667,4,0,0.0,0.0,,,,,10,0,5.0,0.0,5.0,0.0,21,1,9.0,1.0,12.0,0.0,5,0,2.0,0.0,3.0,0.0,19,11,,,,,1,2,0.0,1.0,1.0,1.0,0,3,0,1,0,2,72,28,77.0,23.0,66.0,34.0,0,1,0,0,0,1
119,mt_616410043,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,North Macedonia,tm_32834,Germany,tm_28696,0,4,0.0,0.0,,,,,1,10,1.0,5.0,0.0,5.0,7,24,4.0,15.0,3.0,9.0,2,7,2.0,6.0,0.0,1.0,13,8,,,,,2,1,2.0,0.0,0.0,1.0,1,1,0,0,1,1,26,74,24.0,76.0,28.0,72.0,0,0,0,0,0,0
120,mt_727326640,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Croatia,tm_41754,Slovakia,tm_32733,2,2,0.0,0.0,,,,,10,2,6.0,2.0,4.0,0.0,21,6,9.0,5.0,12.0,1.0,10,3,5.0,2.0,5.0,1.0,12,16,,,,,4,2,2.0,1.0,2.0,1.0,1,4,0,0,1,4,68,32,68.0,32.0,68.0,32.0,0,0,0,0,0,0
121,mt_131538837,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Slovenia,tm_09821,Russia,tm_09203,1,2,0.0,0.0,,,,,5,6,4.0,5.0,1.0,1.0,15,11,7.0,8.0,8.0,3.0,1,8,1.0,2.0,0.0,6.0,16,24,,,,,2,2,1.0,2.0,1.0,0.0,6,1,2,1,4,0,54,46,50.0,50.0,58.0,42.0,0,0,0,0,0,0
122,mt_616410081,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Belarus,tm_53246,Czechia,tm_09485,0,2,0.0,0.0,,,,,0,6,0.0,3.0,0.0,3.0,6,16,4.0,6.0,2.0,10.0,1,7,0.0,3.0,1.0,4.0,12,16,,,,,1,1,1.0,0.0,0.0,1.0,3,2,2,0,1,2,42,58,37.0,63.0,46.0,54.0,0,0,0,0,0,0
123,mt_616410568,comp_2954,sn_270305,2021-10-11T18:45:00.000Z,Estonia,tm_70906,Wales,tm_94101,0,1,0.0,0.0,,,,,4,5,2.0,4.0,2.0,1.0,9,14,5.0,9.0,4.0,5.0,2,4,1.0,3.0,1.0,1.0,14,13,,,,,2,0,1.0,0.0,1.0,0.0,3,4,2,1,1,3,43,57,30.0,70.0,60.0,40.0,0,0,0,0,0,0
124,mt_727326625,comp_2954,sn_270305,2021-10-11T16:00:00.000Z,Cyprus,tm_94680,Malta,tm_53717,2,2,0.0,0.0,,,,,5,3,1.0,1.0,4.0,2.0,13,10,5.0,2.0,8.0,8.0,1,4,0.0,0.0,1.0,4.0,14,12,,,,,2,3,2.0,3.0,0.0,0.0,3,2,0,0,3,2,47,53,45.0,55.0,49.0,51.0,0,0,0,0,0,0
125,mt_969863331,comp_2954,sn_270305,2021-10-09T18:45:00.000Z,Luxembourg,tm_86430,Serbia,tm_44175,0,1,0.0,0.0,,,,,1,4,0.0,2.0,1.0,2.0,11,11,6.0,6.0,5.0,5.0,7,7,4.0,5.0,3.0,2.0,18,14,,,,,1,4,0.0,0.0,1.0,4.0,2,2,2,2,0,0,52,48,48.0,52.0,55.0,45.0,0,0,0,0,0,0
126,mt_616410095,comp_2954,sn_270305,2021-10-09T18:45:00.000Z,Faroe Islands,tm_17071,Austria,tm_86533,0,2,0.0,0.0,,,,,3,8,3.0,3.0,0.0,5.0,6,24,5.0,11.0,1.0,13.0,5,8,2.0,1.0,3.0,7.0,15,5,,,,,2,2,1.0,2.0,1.0,0.0,3,1,3,1,0,0,33,67,32.0,68.0,35.0,65.0,0,0,0,0,0,0
127,mt_727326636,comp_2954,sn_270305,2021-10-09T18:45:00.000Z,Poland,tm_53264,San Marino,tm_53436,5,0,0.0,0.0,,,,,12,1,6.0,0.0,6.0,1.0,31,2,17.0,1.0,14.0,1.0,15,0,6.0,0.0,9.0,0.0,8,10,,,,,0,0,,,,,1,1,1,0,0,1,83,17,82.0,18.0,84.0,16.0,0,0,0,0,0,0
128,mt_292091152,comp_2954,sn_270305,2021-10-09T18:45:00.000Z,Andorra,tm_86059,England,tm_53273,0,5,0.0,0.0,,,,,0,8,0.0,3.0,0.0,5.0,1,17,0.0,9.0,1.0,8.0,2,7,0.0,7.0,2.0,0.0,20,9,,,,,3,7,0.0,1.0,3.0,6.0,2,3,1,2,1,1,14,86,12.0,88.0,17.0,83.0,0,0,0,0,0,0
129,mt_303704468,comp_2954,sn_270305,2021-10-09T18:45:00.000Z,Hungary,tm_70924,Albania,tm_17513,0,1,0.0,0.0,,,,,2,3,0.0,0.0,2.0,3.0,7,9,1.0,3.0,6.0,6.0,1,2,1.0,1.0,0.0,1.0,12,15,,,,,1,2,1.0,2.0,0.0,0.0,2,4,1,1,1,3,64,36,61.0,39.0,66.0,34.0,0,0,0,0,0,0
130,mt_969863369,comp_2954,sn_270305,2021-10-09T18:45:00.000Z,Switzerland,tm_70912,Northern Ireland,tm_65980,2,0,0.0,0.0,,,,,8,1,3.0,1.0,5.0,0.0,27,2,11.0,1.0,16.0,1.0,10,1,4.0,1.0,6.0,0.0,11,11,,,,,3,0,1.0,0.0,2.0,0.0,1,4,0,2,1,2,72,28,68.0,32.0,78.0,22.0,0,1,0,1,0,0
131,mt_303704230,comp_2954,sn_270305,2021-10-09T18:45:00.000Z,Moldova,tm_94208,Denmark,tm_65124,0,4,0.0,0.0,,,,,0,10,0.0,7.0,0.0,3.0,0,21,0.0,11.0,0.0,10.0,1,8,1.0,4.0,0.0,4.0,21,11,,,,,1,3,0.0,2.0,1.0,1.0,3,0,1,0,2,0,31,69,23.0,77.0,37.0,63.0,0,0,0,0,0,0
132,mt_727326601,comp_2954,sn_270305,2021-10-09T16:00:00.000Z,Sweden,tm_86978,Kosovo,tm_6293033,3,0,0.0,0.0,,,,,10,3,3.0,1.0,7.0,2.0,20,12,8.0,3.0,12.0,9.0,8,3,2.0,0.0,6.0,3.0,17,14,,,,,1,3,1.0,2.0,0.0,1.0,3,4,2,3,1,1,55,45,63.0,37.0,47.0,53.0,0,0,0,0,0,0
133,mt_292091179,comp_2954,sn_270305,2021-10-09T16:00:00.000Z,Georgia,tm_53298,Greece,tm_17035,0,2,0.0,0.0,,,,,2,8,1.0,4.0,1.0,4.0,3,16,1.0,9.0,2.0,7.0,3,6,0.0,6.0,3.0,0.0,17,8,,,,,1,1,1.0,1.0,0.0,0.0,3,4,0,1,3,3,45,55,51.0,49.0,39.0,61.0,0,0,0,0,0,0
134,mt_454652277,comp_2954,sn_270305,2021-10-09T16:00:00.000Z,Azerbaijan,tm_94119,Ireland,tm_53152,0,3,0.0,0.0,,,,,5,8,2.0,2.0,3.0,6.0,15,18,10.0,4.0,5.0,14.0,8,4,3.0,0.0,5.0,4.0,11,7,,,,,1,0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,64,36,63.0,37.0,65.0,35.0,0,0,0,0,0,0
135,mt_080285900,comp_2954,sn_270305,2021-10-09T16:00:00.000Z,Scotland,tm_41641,Israel,tm_17398,3,2,0.0,0.0,,,,,9,3,5.0,2.0,4.0,1.0,17,6,5.0,5.0,12.0,1.0,10,1,2.0,1.0,8.0,0.0,13,15,,,,,0,3,0.0,2.0,0.0,1.0,4,3,0,1,4,2,55,45,54.0,46.0,56.0,44.0,0,0,0,0,0,0
136,mt_131538785,comp_2954,sn_270305,2021-10-09T16:00:00.000Z,Finland,tm_94162,Ukraine,tm_28630,1,2,0.0,0.0,,,,,5,5,3.0,2.0,2.0,3.0,11,16,4.0,9.0,7.0,7.0,3,2,2.0,2.0,1.0,0.0,13,12,,,,,1,0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,55,45,48.0,52.0,61.0,39.0,0,0,0,0,0,0
137,mt_575179393,comp_2954,sn_270305,2021-10-09T13:00:00.000Z,Kazakhstan,tm_94197,Bosnia & Herzegovina,tm_70240,0,2,0.0,0.0,,,,,1,6,0.0,2.0,1.0,4.0,6,19,1.0,8.0,5.0,11.0,1,7,0.0,4.0,1.0,3.0,7,4,,,,,5,0,1.0,0.0,4.0,0.0,2,1,2,0,0,1,45,55,34.0,66.0,58.0,42.0,0,0,0,0,0,0
138,mt_292091816,comp_2954,sn_270305,2021-10-09T13:00:00.000Z,Lithuania,tm_65365,Bulgaria,tm_65328,3,1,0.0,0.0,,,,,5,4,1.0,2.0,4.0,2.0,15,15,5.0,8.0,10.0,7.0,2,2,0.0,2.0,2.0,0.0,19,12,,,,,3,1,0.0,0.0,3.0,1.0,4,3,1,1,3,2,45,55,45.0,55.0,45.0,55.0,0,0,0,0,0,0
139,mt_727326662,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Gibraltar,tm_0189159,Montenegro,tm_721624,0,3,0.0,0.0,,,,,0,5,0.0,3.0,0.0,2.0,1,16,1.0,11.0,0.0,5.0,1,6,0.0,2.0,1.0,4.0,9,12,,,,,2,1,0.0,0.0,2.0,1.0,1,2,1,1,0,1,34,66,31.0,69.0,38.0,62.0,0,0,0,0,0,0
140,mt_848947772,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Latvia,tm_65386,Netherlands,tm_41792,0,1,0.0,0.0,,,,,1,4,0.0,3.0,1.0,1.0,10,19,4.0,9.0,6.0,10.0,4,7,1.0,5.0,3.0,2.0,13,9,,,,,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,22,78,20.0,80.0,24.0,76.0,0,0,0,0,0,0
141,mt_454652211,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Cyprus,tm_94680,Croatia,tm_41754,0,3,0.0,0.0,,,,,1,11,0.0,5.0,1.0,6.0,7,27,3.0,14.0,4.0,13.0,2,7,1.0,4.0,1.0,3.0,11,7,,,,,6,4,3.0,3.0,3.0,1.0,2,2,2,1,0,1,26,74,22.0,78.0,29.0,71.0,0,0,0,0,0,0
142,mt_969863348,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Malta,tm_53717,Slovenia,tm_09821,0,4,0.0,0.0,,,,,1,5,1.0,2.0,0.0,3.0,5,20,3.0,10.0,2.0,10.0,3,4,1.0,2.0,2.0,2.0,7,9,,,,,2,3,1.0,2.0,1.0,1.0,2,0,0,0,2,0,45,55,53.0,47.0,37.0,63.0,0,0,0,0,0,0
143,mt_131538864,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Germany,tm_28696,Romania,tm_32068,2,1,0.0,0.0,,,,,6,1,3.0,1.0,3.0,0.0,22,9,8.0,5.0,14.0,4.0,4,3,1.0,2.0,3.0,1.0,6,10,,,,,1,1,0.0,1.0,1.0,0.0,1,3,0,1,1,2,77,23,80.0,20.0,75.0,25.0,0,0,0,0,0,0
144,mt_848947757,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Türkiye,tm_17049,Norway,tm_41500,1,1,0.0,0.0,,,,,2,2,1.0,2.0,1.0,0.0,10,13,2.0,9.0,8.0,4.0,3,5,1.0,4.0,2.0,1.0,7,8,,,,,3,3,1.0,1.0,2.0,2.0,3,2,0,0,3,2,53,47,49.0,51.0,57.0,43.0,0,0,0,0,0,0
145,mt_080285542,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Liechtenstein,tm_17667,North Macedonia,tm_32834,0,4,0.0,0.0,,,,,0,12,0.0,4.0,0.0,8.0,2,26,1.0,13.0,1.0,13.0,0,5,0.0,2.0,0.0,3.0,6,5,,,,,0,1,0.0,1.0,0.0,0.0,2,1,0,1,2,0,21,79,20.0,80.0,22.0,78.0,0,0,0,0,0,0
146,mt_575179928,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Iceland,tm_86544,Armenia,tm_17007,1,1,0.0,0.0,,,,,2,1,0.0,1.0,2.0,0.0,12,11,8.0,4.0,4.0,7.0,4,10,2.0,9.0,2.0,1.0,17,13,,,,,2,3,0.0,1.0,2.0,2.0,3,1,0,0,3,1,53,47,52.0,48.0,54.0,46.0,0,0,0,0,0,0
147,mt_131538898,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Russia,tm_09203,Slovakia,tm_32733,1,0,0.0,0.0,,,,,1,5,1.0,2.0,0.0,3.0,10,27,6.0,13.0,4.0,14.0,6,14,5.0,7.0,1.0,7.0,12,9,,,,,1,0,0.0,0.0,1.0,0.0,1,2,0,0,1,2,26,74,27.0,73.0,25.0,75.0,0,0,0,0,0,0
148,mt_454652124,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Estonia,tm_70906,Belarus,tm_53246,2,0,0.0,0.0,,,,,3,2,1.0,1.0,2.0,1.0,13,7,8.0,2.0,5.0,5.0,14,3,12.0,2.0,2.0,1.0,13,8,,,,,0,1,0.0,1.0,0.0,0.0,3,1,0,0,3,1,58,42,66.0,34.0,49.0,51.0,0,0,0,0,0,0
149,mt_080285955,comp_2954,sn_270305,2021-10-08T18:45:00.000Z,Czechia,tm_09485,Wales,tm_94101,2,2,0.0,0.0,,,,,3,5,3.0,2.0,0.0,3.0,12,16,5.0,4.0,7.0,12.0,4,5,3.0,3.0,1.0,2.0,11,14,,,,,0,2,0.0,1.0,0.0,1.0,2,3,1,2,1,1,51,49,60.0,40.0,40.0,60.0,0,0,0,0,0,0
150,mt_616410556,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,North Macedonia,tm_32834,Romania,tm_32068,0,0,0.0,0.0,,,,,6,2,3.0,1.0,3.0,1.0,14,7,6.0,4.0,8.0,3.0,2,2,2.0,2.0,0.0,0.0,14,11,,,,,3,3,1.0,1.0,2.0,2.0,3,1,1,0,2,1,58,42,62.0,38.0,54.0,46.0,0,0,0,0,0,0
151,mt_080285999,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Poland,tm_53264,England,tm_53273,1,1,0.0,0.0,,,,,4,2,2.0,0.0,2.0,2.0,11,13,5.0,5.0,6.0,8.0,1,3,1.0,2.0,0.0,1.0,16,8,,,,,2,3,1.0,1.0,1.0,2.0,5,2,1,2,4,0,37,63,36.0,64.0,38.0,62.0,0,0,0,0,0,0
152,mt_292091880,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Albania,tm_17513,San Marino,tm_53436,5,0,0.0,0.0,,,,,10,0,3.0,0.0,7.0,0.0,25,0,10.0,0.0,15.0,0.0,12,0,5.0,0.0,7.0,0.0,10,4,,,,,6,1,3.0,1.0,3.0,0.0,1,1,0,1,1,0,72,28,72.0,28.0,71.0,29.0,0,0,0,0,0,0
153,mt_131538779,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Hungary,tm_70924,Andorra,tm_86059,2,1,0.0,0.0,,,,,5,2,3.0,0.0,2.0,2.0,14,6,5.0,2.0,9.0,4.0,8,0,5.0,0.0,3.0,0.0,8,20,,,,,3,1,1.0,0.0,2.0,1.0,3,4,1,2,2,2,83,17,87.0,13.0,79.0,21.0,0,0,0,0,0,0
154,mt_131538763,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Northern Ireland,tm_65980,Switzerland,tm_70912,0,0,0.0,0.0,,,,,0,3,0.0,1.0,0.0,2.0,4,8,2.0,2.0,2.0,6.0,1,4,0.0,2.0,1.0,2.0,11,11,,,,,1,1,0.0,1.0,1.0,0.0,3,2,1,1,2,1,25,75,23.0,77.0,27.0,73.0,0,0,0,0,0,0
155,mt_080285922,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Greece,tm_17035,Sweden,tm_86978,2,1,0.0,0.0,,,,,5,5,2.0,2.0,3.0,3.0,15,17,4.0,6.0,11.0,11.0,8,9,5.0,4.0,3.0,5.0,12,11,,,,,1,0,1.0,0.0,0.0,0.0,2,4,2,0,0,4,49,51,56.0,44.0,41.0,59.0,0,0,0,0,0,0
156,mt_969863486,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Kosovo,tm_6293033,Spain,tm_86522,0,2,0.0,0.0,,,,,3,4,1.0,2.0,2.0,2.0,7,19,3.0,9.0,4.0,10.0,2,6,1.0,3.0,1.0,3.0,15,12,,,,,5,0,3.0,0.0,2.0,0.0,0,0,0,0,0,0,27,73,27.0,73.0,26.0,74.0,0,0,0,0,0,0
157,mt_575179387,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Italy,tm_32805,Lithuania,tm_65365,5,0,0.0,0.0,,,,,5,1,3.0,1.0,2.0,0.0,21,6,8.0,5.0,13.0,1.0,2,2,1.0,2.0,1.0,0.0,9,12,,,,,2,0,0.0,0.0,2.0,0.0,0,1,0,0,0,1,72,28,72.0,28.0,72.0,28.0,0,0,0,0,0,0
158,mt_454652150,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Belarus,tm_53246,Belgium,tm_32860,0,1,0.0,0.0,,,,,2,5,2.0,3.0,0.0,2.0,4,12,3.0,8.0,1.0,4.0,1,4,1.0,4.0,0.0,0.0,13,7,,,,,1,5,0.0,2.0,1.0,3.0,4,1,0,0,4,1,25,75,20.0,80.0,30.0,70.0,0,0,0,0,0,0
159,mt_969863293,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Iceland,tm_86544,Germany,tm_28696,0,4,0.0,0.0,,,,,2,8,2.0,4.0,0.0,4.0,4,19,2.0,9.0,2.0,10.0,0,8,0.0,4.0,0.0,4.0,13,8,,,,,2,5,1.0,1.0,1.0,4.0,2,0,1,0,1,0,29,71,30.0,70.0,28.0,72.0,0,0,0,0,0,0
160,mt_080285350,comp_2954,sn_270305,2021-09-08T18:45:00.000Z,Wales,tm_94101,Estonia,tm_70906,0,0,0.0,0.0,,,,,6,2,0.0,0.0,6.0,2.0,20,3,6.0,1.0,14.0,2.0,6,3,2.0,2.0,4.0,1.0,8,19,,,,,1,0,0.0,0.0,1.0,0.0,1,2,0,1,1,1,66,34,62.0,38.0,70.0,30.0,0,0,0,0,0,0
161,mt_969863234,comp_2954,sn_270305,2021-09-08T16:00:00.000Z,Armenia,tm_17007,Liechtenstein,tm_17667,1,1,0.0,0.0,,,,,10,3,7.0,1.0,3.0,2.0,28,3,18.0,1.0,10.0,2.0,9,2,6.0,2.0,3.0,0.0,6,9,,,,,3,0,1.0,0.0,2.0,0.0,0,3,0,1,0,2,78,22,80.0,20.0,77.0,23.0,0,0,0,0,0,0
162,mt_303704245,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Ireland,tm_53152,Serbia,tm_44175,1,1,0.0,0.0,,,,,2,10,1.0,6.0,1.0,4.0,7,18,3.0,8.0,4.0,10.0,4,8,0.0,5.0,4.0,3.0,11,11,,,,,3,2,1.0,0.0,2.0,2.0,3,2,1,1,2,1,42,58,37.0,63.0,48.0,52.0,0,0,0,0,0,0
163,mt_454652112,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Croatia,tm_41754,Slovenia,tm_09821,3,0,0.0,0.0,,,,,10,2,7.0,1.0,3.0,1.0,22,6,11.0,5.0,11.0,1.0,8,3,5.0,1.0,3.0,2.0,13,10,,,,,4,1,3.0,1.0,1.0,0.0,0,1,0,0,0,1,64,36,65.0,35.0,62.0,38.0,0,0,0,0,0,0
164,mt_292091875,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Russia,tm_09203,Malta,tm_53717,2,0,0.0,0.0,,,,,7,3,2.0,0.0,5.0,3.0,20,9,4.0,5.0,16.0,4.0,12,1,3.0,0.0,9.0,1.0,13,6,,,,,3,0,2.0,0.0,1.0,0.0,1,2,0,0,1,2,53,47,55.0,45.0,51.0,49.0,0,0,0,0,0,0
165,mt_303704284,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Slovakia,tm_32733,Cyprus,tm_94680,2,0,0.0,0.0,,,,,7,0,2.0,0.0,5.0,0.0,24,9,9.0,3.0,15.0,6.0,7,3,5.0,1.0,2.0,2.0,12,9,,,,,1,0,1.0,0.0,0.0,0.0,1,2,0,1,1,1,64,36,68.0,32.0,60.0,40.0,0,0,0,0,0,0
166,mt_616410535,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Austria,tm_86533,Scotland,tm_41641,0,1,0.0,0.0,,,,,3,3,0.0,2.0,3.0,1.0,17,8,9.0,3.0,8.0,5.0,5,3,2.0,0.0,3.0,3.0,16,7,,,,,4,2,2.0,2.0,2.0,0.0,2,2,1,1,1,1,65,35,62.0,38.0,69.0,31.0,0,0,0,0,0,0
167,mt_080285944,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Faroe Islands,tm_17071,Moldova,tm_94208,2,1,0.0,0.0,,,,,4,5,0.0,3.0,4.0,2.0,10,13,2.0,7.0,8.0,6.0,3,3,1.0,3.0,2.0,0.0,8,7,,,,,3,3,2.0,1.0,1.0,2.0,0,2,0,0,0,2,57,43,58.0,42.0,55.0,45.0,0,0,0,0,0,0
168,mt_969863417,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Denmark,tm_65124,Israel,tm_17398,5,0,0.0,0.0,,,,,10,0,5.0,0.0,5.0,0.0,15,3,8.0,1.0,7.0,2.0,4,1,3.0,0.0,1.0,1.0,7,13,,,,,2,2,0.0,1.0,2.0,1.0,2,4,1,2,1,2,62,38,63.0,37.0,61.0,39.0,0,0,0,0,0,0
169,mt_616410582,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Bosnia & Herzegovina,tm_70240,Kazakhstan,tm_94197,2,2,0.0,0.0,,,,,5,3,2.0,0.0,3.0,3.0,24,6,16.0,1.0,8.0,5.0,6,4,2.0,0.0,4.0,4.0,13,9,,,,,2,3,2.0,0.0,0.0,3.0,2,3,1,0,1,3,60,40,60.0,40.0,60.0,40.0,0,0,0,0,0,0
170,mt_292091728,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,France,tm_28952,Finland,tm_94162,2,0,0.0,0.0,,,,,6,1,3.0,1.0,3.0,0.0,20,3,11.0,2.0,9.0,1.0,9,4,8.0,2.0,1.0,2.0,7,10,,,,,0,1,0.0,1.0,0.0,0.0,0,3,0,1,0,2,64,36,61.0,39.0,67.0,33.0,0,0,0,0,0,0
171,mt_616410961,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Norway,tm_41500,Gibraltar,tm_0189159,5,1,0.0,0.0,,,,,14,2,7.0,1.0,7.0,1.0,43,5,16.0,2.0,27.0,3.0,12,1,3.0,1.0,9.0,0.0,5,6,,,,,2,0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,74,26,73.0,27.0,75.0,25.0,0,0,0,0,0,0
172,mt_454652849,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Netherlands,tm_41792,Türkiye,tm_17049,6,1,0.0,0.0,,,,,12,2,4.0,1.0,8.0,1.0,29,10,11.0,2.0,18.0,8.0,3,0,1.0,0.0,2.0,0.0,12,7,,,,,1,2,1.0,0.0,0.0,2.0,2,5,1,4,1,1,67,33,67.0,33.0,67.0,33.0,0,1,0,1,0,0
173,mt_727326563,comp_2954,sn_270305,2021-09-07T18:45:00.000Z,Montenegro,tm_721624,Latvia,tm_65386,0,0,0.0,0.0,,,,,6,3,3.0,2.0,3.0,1.0,21,8,12.0,4.0,9.0,4.0,12,2,4.0,1.0,8.0,1.0,16,17,,,,,1,1,1.0,0.0,0.0,1.0,2,2,1,2,1,0,61,39,61.0,39.0,61.0,39.0,0,0,0,0,0,0
174,mt_292091717,comp_2954,sn_270305,2021-09-07T16:00:00.000Z,Azerbaijan,tm_94119,Portugal,tm_09479,0,3,0.0,0.0,,,,,0,7,0.0,2.0,0.0,5.0,4,21,2.0,7.0,2.0,14.0,2,4,1.0,0.0,1.0,4.0,13,16,,,,,2,2,1.0,2.0,1.0,0.0,3,2,1,1,2,1,33,67,37.0,63.0,29.0,71.0,0,0,0,0,0,0
175,mt_727326064,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,San Marino,tm_53436,Poland,tm_53264,1,7,0.0,0.0,,,,,3,11,0.0,5.0,3.0,6.0,7,24,1.0,11.0,6.0,13.0,3,13,2.0,7.0,1.0,6.0,14,12,,,,,1,2,0.0,1.0,1.0,1.0,4,0,3,0,1,0,24,76,25.0,75.0,21.0,79.0,0,0,0,0,0,0
176,mt_131538704,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,Kosovo,tm_6293033,Greece,tm_17035,1,1,0.0,0.0,,,,,1,2,0.0,2.0,1.0,0.0,10,4,3.0,2.0,7.0,2.0,6,3,4.0,2.0,2.0,1.0,15,9,,,,,2,0,0.0,0.0,2.0,0.0,3,2,1,1,2,1,59,41,56.0,44.0,62.0,38.0,0,0,0,0,0,0
177,mt_848947697,comp_2954,sn_270305,2021-09-05T18:45:00.000Z,Switzerland,tm_70912,Italy,tm_32805,0,0,0.0,0.0,,,,,2,7,0.0,4.0,2.0,3.0,8,10,1.0,6.0,7.0,4.0,8,2,2.0,0.0,6.0,2.0,16,7,,,,,0,5,0.0,3.0,0.0,2.0,4,1,1,1,3,0,48,52,42.0,58.0,54.0,46.0,0,0,0,0,0,0
